sentenceid,utterance,verb,embpred,embQ,embSubject,embTense,mood_indicative
020716.cha5217,acho que não está a ser nada bonito o que estás a fazer ao livro .,achar,TRUE,FALSE,TRUE,TRUE,TRUE
020716.cha5568,olha (.) e (.) tu queres lavar o teu braço (.) agora ?,querer,TRUE,FALSE,FALSE,FALSE,FALSE
020716.cha5580,mentirosa (.) ela não deixa lavar o braço (.) João (.) desde domingo .,deixar,TRUE,FALSE,FALSE,FALSE,FALSE
020716.cha5634,+< também não (.) pensei que já não havia .,pensar,TRUE,FALSE,FALSE,TRUE,TRUE
020716.cha6203,queres que eu escreva ?,querer,TRUE,FALSE,TRUE,TRUE,FALSE
020716.cha6381,olha (.) noclas@f (.) nenê@f (.) diz lá (.) o que é que queres que eu diga aos teus amigos (.) querida ?,querer,TRUE,FALSE,TRUE,TRUE,FALSE
020716.cha6418,mas queres escrever <ou desenhos> [//] (.) ou fazer desenhos ?,querer,TRUE,FALSE,FALSE,FALSE,FALSE
020716.cha6508,não (.) ela não me deixou escrever „ pois não ?,deixar,TRUE,FALSE,FALSE,FALSE,FALSE
020716.cha6605,mas sabes que isso começa muito cedo .,saber,TRUE,FALSE,TRUE,TRUE,TRUE
020716.cha6728,achas que o papel era muito grande ?,achar,TRUE,FALSE,TRUE,TRUE,TRUE
020716.cha6917,mas quem é que tu não querias que visse ?,querer,TRUE,FALSE,FALSE,TRUE,FALSE
020716.cha7314,onde é que queres ir agora ?,querer,TRUE,FALSE,FALSE,FALSE,FALSE
020716.cha7388,+< ela já sabe vestir (.) hã@i .,saber,TRUE,FALSE,FALSE,FALSE,FALSE
020716.cha7397,não (.) eu acho que não é preciso calçar meias (.) filha .,achar,TRUE,FALSE,TRUE,TRUE,TRUE
020716.cha7444,mostra à João que tu já sabes calçar sozinha .,saber,TRUE,FALSE,FALSE,FALSE,FALSE
020716.cha7902,por acaso percebe se às vezes que não deixamos os putos adquirir a sua própria autonomia .,deixar,TRUE,FALSE,TRUE,FALSE,FALSE
020716.cha8007,e achas que dá para ir ao parque ?,achar,TRUE,FALSE,FALSE,TRUE,TRUE
020716.cha8117,olha e eu gostava era que tu fosses ali fazer uma coisa .,gostar,TRUE,FALSE,TRUE,TRUE,FALSE
020803.cha81,eu gostava de ver (.) era as tuas coisas de brincar aos médicos (.) que eu ainda não vi .,gostar,TRUE,FALSE,FALSE,FALSE,FALSE
020803.cha95,tu disseste que tens (.) mas eu ainda não vi !,dizer,TRUE,FALSE,FALSE,TRUE,TRUE
020803.cha106,queres que eu vá ao teu quarto ver ?,querer,TRUE,FALSE,TRUE,TRUE,FALSE
020803.cha781,achas que já está muito ?,achar,TRUE,FALSE,FALSE,TRUE,TRUE
020803.cha836,olha (.) vê se encontras aquela coisa para ver a febre (.) o que é ?,ver,TRUE,FALSE,FALSE,TRUE,TRUE
020803.cha945,queres ver esse livro ?,querer,TRUE,FALSE,FALSE,FALSE,FALSE
020803.cha973,se calhar é da Vanessa (.) deixou cá ficar (.) o que é que achas ?,deixar,TRUE,FALSE,FALSE,FALSE,FALSE
020803.cha1097,eu acho que não é um boné !,achar,TRUE,FALSE,FALSE,TRUE,TRUE
020803.cha1176,não sabes contar (.) pois (.) esse também não tem muitos desenhos para contar .,saber,TRUE,FALSE,FALSE,FALSE,FALSE
020803.cha1560,queres pô lo aí ?,querer,TRUE,FALSE,FALSE,FALSE,FALSE
020803.cha1798,acho que é um elefante (.) parece um elefante !,achar,TRUE,FALSE,FALSE,TRUE,TRUE
020803.cha1841,deixa ver (.) se fizeres assim fica um carro maior (.) queres ver ?,deixar,TRUE,FALSE,FALSE,FALSE,FALSE
020803.cha1841,deixa ver (.) se fizeres assim fica um carro maior (.) queres ver ?,querer,TRUE,FALSE,FALSE,FALSE,FALSE
020803.cha2270,ai@i (.) não sei se foi a tua mãe (.) eu acho que não .,saber,TRUE,FALSE,TRUE,TRUE,TRUE
020803.cha2329,oi@i [/] oi@i [/] oi@i [/] oi@i (.) ela está cansadinha (.) filha (.) porque ele coitadinha (.) ela tem muito sono porque ela quer dormir (.) veio no popó (.) muito chato (.) muito chato vir no popó assim .,querer,TRUE,FALSE,FALSE,FALSE,FALSE
020803.cha2506,eu acho que a Cláudia quer ir para a cama (.) amor (.) que eu acho que a Cláudia está chei +...,achar,TRUE,FALSE,TRUE,TRUE,TRUE
020803.cha2506,eu acho que a Cláudia quer ir para a cama (.) amor (.) que eu acho que a Cláudia está chei +...,querer,TRUE,FALSE,FALSE,FALSE,FALSE
020803.cha2506,eu acho que a Cláudia quer ir para a cama (.) amor (.) que eu acho que a Cláudia está chei +...,achar,TRUE,FALSE,TRUE,TRUE,TRUE
020803.cha2533,eu sei que tu agora dás tudo a essa prima (.) ela adora essa prima (.) dás lhe tudo (.) mas [/] (.) mas não (.) pomo la na +...,saber,TRUE,FALSE,TRUE,TRUE,TRUE
020803.cha3256,deixa estar que eu tomo conta .,deixar,TRUE,FALSE,FALSE,FALSE,FALSE
020803.cha3398,eu não sei ver essas coisas (.) eu sou assim .,saber,TRUE,FALSE,FALSE,FALSE,FALSE
020803.cha3589,manda a estar calada (.) senão não podes ouvir .,mandar,TRUE,FALSE,FALSE,FALSE,FALSE
020803.cha3684,a João que [?] gostava de saber que boneco é que é esse .,gostar,TRUE,FALSE,FALSE,FALSE,FALSE
020803.cha4230,achas que ela tem sono ?,achar,TRUE,FALSE,TRUE,TRUE,TRUE
020803.cha4374,queres ir para onde ?,querer,TRUE,FALSE,FALSE,FALSE,FALSE
020803.cha4378,para onde é que tu queres ir (.) que eu não percebi ?,querer,TRUE,FALSE,FALSE,FALSE,FALSE
020803.cha4430,&=ri xxx queres que eu ponha este ?,querer,TRUE,FALSE,TRUE,TRUE,FALSE
020803.cha4466,queres pintar ?,querer,TRUE,FALSE,FALSE,FALSE,FALSE
020803.cha4474,+< ó Mina (.) eu quero pintar .,querer,TRUE,FALSE,FALSE,FALSE,FALSE
020803.cha4479,então tira [/] (.) tira me as calças (.) tira filha (.) porque eu acho que tu tens muito calor com isso (.) tira .,achar,TRUE,FALSE,TRUE,TRUE,TRUE
020803.cha4504,então queres pintar para mostrar à João „ é ?,querer,TRUE,FALSE,FALSE,FALSE,FALSE
020803.cha4949,eu acho que te podias pôr toda nua (.) porque tu vais para o banho a seguir .,achar,TRUE,FALSE,FALSE,TRUE,TRUE
020803.cha5028,olha (.) deixa me ir ver da tua prima .,deixar,TRUE,FALSE,FALSE,TRUE,FALSE
021020.cha148,não (.) esta cor eu acho que tu não sabes (.) mas esta aqui sabes (.) esta .,achar,TRUE,FALSE,TRUE,TRUE,TRUE
021020.cha176,eu acho que é amarelo .,achar,TRUE,FALSE,FALSE,TRUE,TRUE
021020.cha370,mas onde é que os quer pôr (.) onde ?,querer,TRUE,FALSE,FALSE,FALSE,FALSE
021020.cha460,+< pensei que era um gorro .,pensar,TRUE,FALSE,FALSE,TRUE,TRUE
021020.cha1310,deixa sentá lo .,deixar,TRUE,FALSE,FALSE,FALSE,FALSE
021020.cha1352,vá (.) está bem aqui (.) também não precisas de pôr em cima de mim „ pois não ?,precisar,TRUE,FALSE,FALSE,FALSE,FALSE
021020.cha1399,e achas que estão contentes ?,achar,TRUE,FALSE,FALSE,TRUE,TRUE
021020.cha1425,vá agora dizes então aos senhores e senhoras que se podem ir embora (.) vá .,dizer,TRUE,FALSE,FALSE,TRUE,TRUE
021020.cha2651,queres ouvir mujica .,querer,TRUE,FALSE,FALSE,FALSE,FALSE
021020.cha3039,queres ouvir o rádio ?,querer,TRUE,FALSE,FALSE,FALSE,FALSE
021020.cha3048,mas por que é que queres ouvir o rádio ?,querer,TRUE,FALSE,FALSE,FALSE,FALSE
021020.cha3138,tu tens que me dizer onde é que ela está (.) que eu nem sei se está nesta cassete .,saber,TRUE,FALSE,FALSE,TRUE,TRUE
021020.cha3152,acho que nem está aqui .,achar,TRUE,FALSE,FALSE,TRUE,TRUE
021020.cha3410,queres ver (.) João ?,querer,TRUE,FALSE,FALSE,FALSE,FALSE
021020.cha3419,queres ver João ?,querer,TRUE,FALSE,FALSE,FALSE,FALSE
021020.cha3762,queres ver ?,querer,TRUE,FALSE,FALSE,FALSE,FALSE
021020.cha3767,olha [/] (.) olha (.) podias mostrar a magia à João (.) queres ver ?,querer,TRUE,FALSE,FALSE,FALSE,FALSE
021020.cha4398,então deixa me comer este .,deixar,TRUE,FALSE,FALSE,FALSE,FALSE
021020.cha4413,achas que é ?,achar,TRUE,FALSE,FALSE,TRUE,TRUE
021020.cha4462,ah (.) hum@i (.) mas eu quero fazer .,querer,TRUE,FALSE,FALSE,FALSE,FALSE
021020.cha4467,quero fazer .,querer,TRUE,FALSE,FALSE,FALSE,FALSE
021020.cha4496,mas eu quero fazer !,querer,TRUE,FALSE,FALSE,FALSE,FALSE
021020.cha4610,ah (.) espera (.) tu ainda não contaste isto à João (.) mas eu acho que deves contar .,achar,TRUE,FALSE,FALSE,TRUE,TRUE
021020.cha4737,tu não querias tomar banho (.) e depois o que é que aconteceu ?,querer,TRUE,FALSE,FALSE,FALSE,FALSE
021020.cha4911,espera [/] (.) espera [/] (.) espera (.) que eu acho que isso está +...,achar,TRUE,FALSE,TRUE,TRUE,TRUE
021020.cha5023,Inês (.) deixa estar (.) eu acho que é ao contrário (.) que estás a fazer (.) é deixares a corda atrás (.) porque assim é mais difícil .,deixar,TRUE,FALSE,FALSE,FALSE,FALSE
021020.cha5023,Inês (.) deixa estar (.) eu acho que é ao contrário (.) que estás a fazer (.) é deixares a corda atrás (.) porque assim é mais difícil .,achar,TRUE,FALSE,FALSE,TRUE,TRUE
021121.cha586,bom (.) qual [/] qual era o livro que querias mostrar à João ?,querer,TRUE,FALSE,FALSE,FALSE,FALSE
021121.cha637,mas queres mostrar lhe os dois (.) xxx mas tu lembras te do outro (.) querida ?,querer,TRUE,FALSE,FALSE,FALSE,FALSE
021121.cha1473,este aqui eu acho que tem cara de palhaço „ não achas João ?,achar,TRUE,FALSE,FALSE,TRUE,TRUE
021121.cha1491,tu queres agora que eu comece aqui a fazer &-eh (.) hã@i ?,querer,TRUE,FALSE,TRUE,TRUE,FALSE
021121.cha1767,agora vamos contar a história da Anita no jardim zoológico aos espectadores (.) queres (.) fazer de escola ?,querer,TRUE,FALSE,FALSE,FALSE,FALSE
021121.cha1909,ela não gosta muito de dizer .,gostar,TRUE,FALSE,FALSE,FALSE,FALSE
021121.cha2187,eu acho que são aqueles que vêm naquele livro ali .,achar,TRUE,FALSE,FALSE,TRUE,TRUE
021121.cha2438,eu acho que não é um crocodilo (.) querida .,achar,TRUE,FALSE,FALSE,TRUE,TRUE
021121.cha2446,eu acho que isso é aquele animal que está no filme onde tu estás .,achar,TRUE,FALSE,TRUE,TRUE,TRUE
021121.cha2615,olha e <onde é que> [/] (.) onde é que tu gostas muito de ter ursinhos pandas (.) onde é que é ?,gostar,TRUE,FALSE,FALSE,FALSE,FALSE
021121.cha2722,ah (.) pensava que era um leão .,pensar,TRUE,FALSE,FALSE,TRUE,TRUE
021121.cha2857,mas olha (.) com [//] podes também contar à João (.) tu também gostavas de ter um animal no teu bolo de anos „ não gostavas ?,gostar,TRUE,FALSE,FALSE,FALSE,FALSE
021121.cha2876,qual é o animal que queres lá ter ?,querer,TRUE,FALSE,FALSE,FALSE,FALSE
021121.cha3364,oh pá (.) eu pensei que tivessem ido ao cinema .,pensar,TRUE,FALSE,FALSE,TRUE,FALSE
021121.cha3806,é uma coisa (.) eu acho que ela está xxx &=ri .,achar,TRUE,FALSE,TRUE,TRUE,TRUE
021121.cha4120,ah (.) eu pensava que era o contrário (.) pensava que isto é que era para tomar banho (.) não é isto ?,pensar,TRUE,FALSE,FALSE,TRUE,TRUE
021121.cha4120,ah (.) eu pensava que era o contrário (.) pensava que isto é que era para tomar banho (.) não é isto ?,pensar,TRUE,FALSE,TRUE,TRUE,TRUE
021121.cha4195,+< queres ver que a João sai daqui ferida .,querer,TRUE,FALSE,FALSE,FALSE,FALSE
021121.cha4263,+< vocês hoje querem dar cabo de mim !,querer,TRUE,FALSE,FALSE,FALSE,FALSE
021121.cha4305,o que é que tu queres que eu ponha aí dentro (.) vá ?,querer,TRUE,FALSE,TRUE,TRUE,FALSE
021121.cha4430,vê lá se é para comer !,ver,TRUE,FALSE,FALSE,TRUE,TRUE
021121.cha4901,olha (.) acho que tem de ser com o cabo (.) faz com o cabo da [//] (.) do garfo .,achar,TRUE,FALSE,FALSE,TRUE,TRUE
021121.cha4917,olha (.) a mãe deixa te fazer com o dedo ?,deixar,TRUE,FALSE,FALSE,FALSE,FALSE
021121.cha5023,sabes que estão doentes (.) os filhos dela .,saber,TRUE,FALSE,TRUE,TRUE,TRUE
021121.cha5061,quem é que queres que seja o médico ?,querer,TRUE,FALSE,FALSE,TRUE,FALSE
021121.cha5406,olhe (.) para já tem que me dizer o que é que ele gosta de tomar .,gostar,TRUE,FALSE,FALSE,FALSE,FALSE
021121.cha5416,o que é que ele gosta de comer ?,gostar,TRUE,FALSE,FALSE,FALSE,FALSE
030015.cha69,ó filha tens razão (.) deixa me ver .,deixar,TRUE,FALSE,FALSE,FALSE,FALSE
030015.cha345,olha (.) deixa ver se eu te encontro .,deixar,TRUE,FALSE,FALSE,FALSE,FALSE
030015.cha441,bem (.) mas eu gostava de saber o que é que tu viste no Aquário .,gostar,TRUE,FALSE,FALSE,FALSE,FALSE
030015.cha743,nós queríamos fazer (.) mas não temos „ pois não ?,querer,TRUE,FALSE,FALSE,FALSE,FALSE
030015.cha750,acho que não temos .,achar,TRUE,FALSE,FALSE,TRUE,TRUE
030015.cha1118,eu acho que esse cão é a Rometa .,achar,TRUE,FALSE,TRUE,TRUE,TRUE
030015.cha1563,ah mas eu acho que <ele q> [//] ele queria ir ao parque .,achar,TRUE,FALSE,TRUE,TRUE,TRUE
030015.cha1563,ah mas eu acho que <ele q> [//] ele queria ir ao parque .,querer,TRUE,FALSE,FALSE,FALSE,FALSE
030015.cha1575,eu acho que ele queria ir ao parque andar de +...,achar,TRUE,FALSE,TRUE,TRUE,TRUE
030015.cha1575,eu acho que ele queria ir ao parque andar de +...,querer,TRUE,FALSE,FALSE,FALSE,FALSE
030015.cha1604,"ai@i (.) eu pensava que sim (.) que andavam de baloiço e andavam numa outra coisa muito divertida, que a gente se põe cá em cima e vem por aí a baixo (.) bzzz@o .",pensar,TRUE,FALSE,FALSE,TRUE,TRUE
030015.cha1749,eu acho é que vou conhecendo partes da família .,achar,TRUE,FALSE,FALSE,TRUE,TRUE
030015.cha1781,não gosta de estar dentro de casa ?,gostar,TRUE,FALSE,FALSE,FALSE,FALSE
030015.cha2321,+< olha (.) eu acho que a Inês é gorda .,achar,TRUE,FALSE,TRUE,TRUE,TRUE
030015.cha2638,ai@i mas eu não sabia que o Óscar era o mesmo que o monstro .,saber,TRUE,FALSE,TRUE,TRUE,TRUE
030015.cha2842,a João quer sempre dizer o nome do teu colégio e nunca sabe dizer .,querer,TRUE,FALSE,FALSE,FALSE,FALSE
030015.cha2842,a João quer sempre dizer o nome do teu colégio e nunca sabe dizer .,saber,TRUE,FALSE,FALSE,FALSE,FALSE
030015.cha3380,queres mudar de desenho ?,querer,TRUE,FALSE,FALSE,FALSE,FALSE
030015.cha3546,eu acho que foste tu quando te levantaste (.) deste um pontapé nisto e isto ficou tudo assim .,achar,TRUE,FALSE,TRUE,TRUE,TRUE
030015.cha3747,+< quem é que gosta mais de ir para o baloiço ?,gostar,TRUE,FALSE,FALSE,FALSE,FALSE
030015.cha4163,+< Inês (.) então (.) como é que queres que eu ponha ?,querer,TRUE,FALSE,TRUE,TRUE,FALSE
030015.cha4244,isto (.) eu acho que já está meio estragado „ não ?,achar,TRUE,FALSE,FALSE,TRUE,TRUE
030015.cha4311,+< também quero fazer .,querer,TRUE,FALSE,FALSE,FALSE,FALSE
030015.cha4498,só que eu acho que está partido .,achar,TRUE,FALSE,FALSE,TRUE,TRUE
030015.cha4809,eu não sei se conseguimos (.) hã@i ?,saber,TRUE,FALSE,FALSE,TRUE,TRUE
030015.cha4814,+< eu acho que este é complicado .,achar,TRUE,FALSE,TRUE,TRUE,TRUE
030015.cha4819,<que isto não> [//] isto são brinquedos diferentes querida (.) eu acho que não conseguimos .,achar,TRUE,FALSE,FALSE,TRUE,TRUE
030015.cha5035,+< deixa estar não faz mal .,deixar,TRUE,FALSE,FALSE,FALSE,FALSE
030015.cha5186,achas que ela vai chorar .,achar,TRUE,FALSE,TRUE,TRUE,TRUE
030202.cha467,por que é que tu dizes que este é o palhaço ?,dizer,TRUE,FALSE,TRUE,TRUE,TRUE
030202.cha548,que é que tu queres ver ?,querer,TRUE,FALSE,FALSE,FALSE,FALSE
030202.cha554,que é que tu queres fazer ?,querer,TRUE,FALSE,FALSE,FALSE,FALSE
030202.cha578,está bem (.) ok (.) deixa me ir buscar um lenço para ela .,deixar,TRUE,FALSE,FALSE,FALSE,FALSE
030202.cha1263,olha (.) eu gostava de continuar a ver as fotografias .,gostar,TRUE,FALSE,FALSE,FALSE,FALSE
030202.cha1275,eu gostava tanto de ter ido contigo .,gostar,TRUE,FALSE,FALSE,FALSE,FALSE
030202.cha1550,pensei que era uma maneira de ter menos frio .,pensar,TRUE,FALSE,FALSE,TRUE,TRUE
030202.cha1613,olha (.) eu acho que podemos contar à João (.) é um passeio que tu foste fazer (.) com a tua escola .,achar,TRUE,FALSE,FALSE,TRUE,TRUE
030202.cha1802,+< olha (.) isto acho que é um cão (.) que está aqui .,achar,TRUE,FALSE,FALSE,TRUE,TRUE
030202.cha1828,isto aqui acho que é um [/] (.) um Bambi .,achar,TRUE,FALSE,FALSE,TRUE,TRUE
030202.cha1893,"+, que achas que goste de histórias .",achar,TRUE,FALSE,FALSE,TRUE,FALSE
030202.cha2078,está bem (.) deixo ver (.) o que está aí .,deixar,TRUE,FALSE,FALSE,FALSE,FALSE
030202.cha2135,espera (.) achas que é esse .,achar,TRUE,FALSE,FALSE,TRUE,TRUE
030202.cha2201,ela quer saber mais (.) o que é que aconteceu ao cavalo e ao gato .,querer,TRUE,FALSE,FALSE,FALSE,FALSE
030202.cha2296,queres ver o jogo ?,querer,TRUE,FALSE,FALSE,FALSE,FALSE
030202.cha2438,queres que eu ajude ?,querer,TRUE,FALSE,TRUE,TRUE,FALSE
030202.cha2659,não (.) acho que agora estamos a fazer a menina .,achar,TRUE,FALSE,FALSE,TRUE,TRUE
030202.cha2848,tu achas que a flor tem pés ?,achar,TRUE,FALSE,TRUE,TRUE,TRUE
030202.cha3333,olha (.) mas conta lá à João (.) eu soube que tu tinhas ido (.) a um jardim (.) da estrela „ não foi ?,saber,TRUE,FALSE,TRUE,TRUE,TRUE
030202.cha3392,eu antes queria ver uma coisa nova (.) essa já é velha .,querer,TRUE,FALSE,FALSE,FALSE,FALSE
030202.cha3437,em lembro me (.) de tu receberes (.) essa .,lembrar,TRUE,FALSE,TRUE,FALSE,FALSE
030202.cha3466,olha a João gostava de saber as tuas histórias .,gostar,TRUE,FALSE,FALSE,FALSE,FALSE
030202.cha3499,ah (.) é a rainha (.) ela já antecipa as respostas às perguntas (.) não sei se reparaste .,saber,TRUE,FALSE,FALSE,TRUE,TRUE
030202.cha3681,eu também acho que a mãe hoje está um bocado chateada .,achar,TRUE,FALSE,TRUE,TRUE,TRUE
030202.cha3872,eu assim que cheguei vi logo que a mãe estava triste .,ver,TRUE,FALSE,TRUE,TRUE,TRUE
030202.cha3940,mas eu gostava que contasses à João o que é que fizeste .,gostar,TRUE,FALSE,FALSE,TRUE,FALSE
030202.cha4081,então o que é que agora a senhora professora acha que eu devo fazer à minha filha Inês ?,achar,TRUE,FALSE,TRUE,TRUE,TRUE
030202.cha4120,+< eu [?] bater eu não gosto muito de bater .,gostar,TRUE,FALSE,FALSE,FALSE,FALSE
030202.cha4142,+< mas ela acha que tu devias .,achar,TRUE,FALSE,TRUE,TRUE,TRUE
030202.cha4177,e a senhora professora também acha que não se deve bater „ não acha ?,achar,TRUE,FALSE,FALSE,TRUE,TRUE
030202.cha4192,então o que é que acha que eu lhe devo fazer (.) para ela não voltar a fazer chichi .,achar,TRUE,FALSE,TRUE,TRUE,TRUE
030202.cha4341,mas eu acho que não temos que tirar só o vestido .,achar,TRUE,FALSE,FALSE,TRUE,TRUE
030202.cha4750,hã@i (.) tu gostas de falar ao telefone ?,gostar,TRUE,FALSE,FALSE,FALSE,FALSE
030202.cha5259,xxx queria que mostrasses à João .,querer,TRUE,FALSE,FALSE,TRUE,FALSE
030202.cha5380,eu acho que o desenho está lindíssimo .,achar,TRUE,FALSE,TRUE,TRUE,TRUE
030202.cha5561,+< diz que só a Vanessa é que fez .,dizer,TRUE,FALSE,TRUE,TRUE,FALSE
030406.cha156,se eu quero ouvir música ?,querer,TRUE,FALSE,FALSE,FALSE,FALSE
030406.cha523,vá podes pô los no chão (.) não precisas de [?] estar com eles aí .,precisar,TRUE,FALSE,FALSE,FALSE,FALSE
030406.cha643,queres ter seis ?,querer,TRUE,FALSE,FALSE,FALSE,FALSE
030406.cha962,eu acho que nós somos azuis .,achar,TRUE,FALSE,TRUE,TRUE,TRUE
030406.cha1118,olha que eu acho que não cabe .,achar,TRUE,FALSE,FALSE,TRUE,TRUE
030406.cha1297,+< tu sabes que ela foi ver um filme (.) João .,saber,TRUE,FALSE,TRUE,TRUE,TRUE
030406.cha1733,ah pensei que fosse da marca desta boneca .,pensar,TRUE,FALSE,FALSE,TRUE,FALSE
030406.cha1942,Inês (.) tu gostas de comer no chão .,gostar,TRUE,FALSE,FALSE,FALSE,FALSE
030406.cha1952,tu gostas de comer no chão „ não é ?,gostar,TRUE,FALSE,FALSE,FALSE,FALSE
030406.cha2403,esta da Branca_de_Neve já vimos que sabias .,ver,TRUE,FALSE,FALSE,TRUE,TRUE
030406.cha2545,eu acho que ele está a ler .,achar,TRUE,FALSE,TRUE,TRUE,TRUE
030406.cha2571,eu acho que a Inês é que tinha razão .,achar,TRUE,FALSE,TRUE,TRUE,TRUE
030406.cha3085,não nos queres contar outra „ não ?,querer,TRUE,FALSE,FALSE,FALSE,FALSE
030406.cha3646,tu gostas muito de ver .,gostar,TRUE,FALSE,FALSE,FALSE,FALSE
030406.cha3696,mas o que é que tu queres mostrar ?,querer,TRUE,FALSE,FALSE,FALSE,FALSE
030406.cha4275,quero ver (.) quero .,querer,TRUE,FALSE,FALSE,FALSE,FALSE
030406.cha5274,olha (.) mas não queres contar outra história ?,querer,TRUE,FALSE,FALSE,FALSE,FALSE
030406.cha5316,queres que eu escolha um livro ?,querer,TRUE,FALSE,TRUE,TRUE,FALSE
030406.cha5606,eu acho que nós gostamos muito destes .,achar,TRUE,FALSE,TRUE,TRUE,TRUE
030528.cha14,acho que a João gostava de saber onde é que tu foste hoje .,achar,TRUE,FALSE,TRUE,TRUE,TRUE
030528.cha14,acho que a João gostava de saber onde é que tu foste hoje .,gostar,TRUE,FALSE,FALSE,FALSE,FALSE
030528.cha326,eu quero saber .,querer,TRUE,FALSE,FALSE,FALSE,FALSE
030528.cha441,tu não me digas que há mais (.) vou ficar parva .,dizer,TRUE,FALSE,FALSE,TRUE,TRUE
030528.cha1202,e o rato (.) achas que vai de quê ?,achar,TRUE,FALSE,FALSE,TRUE,TRUE
030528.cha1265,queres ver ?,querer,TRUE,FALSE,FALSE,FALSE,FALSE
030528.cha1542,não (.) hum@i hum@i (.) olha (.) mas eu acho que a João gostava de ouvir era uma coisa (.) sabes ?,achar,TRUE,FALSE,TRUE,TRUE,TRUE
030528.cha1542,não (.) hum@i hum@i (.) olha (.) mas eu acho que a João gostava de ouvir era uma coisa (.) sabes ?,gostar,TRUE,FALSE,FALSE,FALSE,FALSE
030528.cha1567,ah eu não sabia que tu fazias canções .,saber,TRUE,FALSE,TRUE,TRUE,TRUE
030528.cha2087,sabes (.) sabes (.) queres ver ?,querer,TRUE,FALSE,FALSE,FALSE,FALSE
030528.cha2648,sabes o que ela quer fazer ?,querer,TRUE,FALSE,FALSE,FALSE,FALSE
030528.cha2842,eu acho que estás a +...,achar,TRUE,FALSE,FALSE,TRUE,TRUE
030528.cha3014,que história mais é que tu queres ir ver ?,querer,TRUE,FALSE,FALSE,TRUE,FALSE
030528.cha3400,é uma prima minha (.) que gosta muito de andar na Lagarta na Feira Popular .,gostar,TRUE,FALSE,FALSE,FALSE,FALSE
030528.cha3747,pois é (.) mas a gente queria saber o que é isto !,querer,TRUE,FALSE,FALSE,FALSE,FALSE
030528.cha3855,e tu sabes gatinhar ainda ?,saber,TRUE,FALSE,FALSE,FALSE,FALSE
030528.cha3872,co [//] não (.) ok (.) eu sei que sabes .,saber,TRUE,FALSE,FALSE,TRUE,TRUE
030528.cha4309,olha (.) tu não queres contar à João o filme que tu foste ver ?,querer,TRUE,FALSE,FALSE,FALSE,FALSE
